User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
1916,Jacob Figueroa,hmiller@example.com,hmiller,1986-08-05,Female,Nathanielhaven,2024-03-01,2025-03-01,Monthly,Visa,Manual,Regular,Books,Drama,Tablet,Low,3.3,5
1917,Angel Adams,shawfrederick@example.net,shawfrederick,1935-12-08,Female,North Ronald,2024-01-22,2025-01-21,Monthly,Amex,Manual,Occasional,Books,Action,Tablet,Medium,3.4,5
1918,Tracy Mitchell,larry72@example.net,larry72,1949-04-30,Male,New Suzanneburgh,2024-01-28,2025-01-27,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Low,3.1,3
1919,John Lawrence,jason25@example.net,jason25,1973-11-09,Male,Munozshire,2024-01-10,2025-01-09,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.9,1
1920,Desiree Phillips,jasongutierrez@example.com,jasongutierrez,1955-07-30,Female,North Mariestad,2024-03-10,2025-03-10,Monthly,Visa,Manual,Frequent,Clothing,Romance,Smartphone,Low,3.9,6
1921,Patricia Parker,paynebill@example.net,paynebill,1988-01-21,Male,Annafort,2024-03-06,2025-03-06,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smart TV,Medium,3.0,3
1922,Danielle Mckenzie,silvashane@example.com,silvashane,1973-06-16,Female,Crawfordtown,2024-01-25,2025-01-24,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smart TV,High,3.6,10
1923,John Dunn,richardsonmark@example.net,richardsonmark,2003-03-26,Female,Reedview,2024-03-16,2025-03-16,Monthly,Visa,Manual,Regular,Books,Comedy,Smart TV,High,3.2,0
1924,Carol Graham,wturner@example.net,wturner,1942-02-16,Female,South Danielle,2024-04-09,2025-04-09,Monthly,Visa,Manual,Frequent,Clothing,Horror,Smart TV,High,4.7,6
1925,Sydney Smith,ecoleman@example.net,ecoleman,2001-11-20,Female,Cooperton,2024-01-13,2025-01-12,Annual,Visa,Auto-renew,Frequent,Books,Romance,Tablet,Low,3.5,2
1926,Kathryn Kelly,nataliewatson@example.com,nataliewatson,1938-04-05,Female,New Wesley,2024-01-10,2025-01-09,Annual,Amex,Manual,Frequent,Books,Comedy,Tablet,High,5.0,3
1927,Rebecca Sanchez,susan44@example.com,susan44,1974-11-08,Male,East Thomas,2024-01-20,2025-01-19,Monthly,Mastercard,Manual,Frequent,Electronics,Drama,Smart TV,High,3.5,8
1928,Heather Jones,ryan53@example.com,ryan53,1939-03-19,Male,Port James,2024-03-23,2025-03-23,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,3.3,2
1929,Isaac Medina,john96@example.net,john96,1985-03-24,Male,Zacharyside,2024-01-23,2025-01-22,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.5,7
1930,Sean Jacobs,amanda73@example.net,amanda73,1996-01-18,Male,Claytonberg,2024-02-16,2025-02-15,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,High,4.1,3
1931,Cassandra Rosario,jordangarner@example.net,jordangarner,2006-01-18,Male,Lake Christophermouth,2024-02-16,2025-02-15,Annual,Visa,Manual,Regular,Clothing,Romance,Smart TV,High,3.8,4
1932,Katelyn Peterson,troy82@example.org,troy82,1942-07-15,Female,Carterbury,2024-03-01,2025-03-01,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,3.9,8
1933,Zachary Garcia,timothypowell@example.com,timothypowell,1973-10-07,Male,Kellyfurt,2024-02-05,2025-02-04,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,3.8,5
1934,Anthony Chavez,martincharles@example.org,martincharles,1947-09-06,Male,Lake Chris,2024-02-22,2025-02-21,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Tablet,High,4.2,10
1935,John Morris,maxwelljohn@example.com,maxwelljohn,1969-08-07,Male,New Rachelton,2024-02-02,2025-02-01,Annual,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,High,3.7,10
1936,Sean Greene,woodschelsea@example.com,woodschelsea,1951-07-03,Male,South Staceyshire,2024-01-31,2025-01-30,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Medium,3.1,8
1937,Lisa Kennedy,robinyoung@example.com,robinyoung,1997-05-09,Male,Leonardfort,2024-04-11,2025-04-11,Annual,Visa,Auto-renew,Occasional,Clothing,Romance,Tablet,Medium,4.8,9
1938,Stephen Andrews,gtyler@example.net,gtyler,1993-04-01,Female,Longmouth,2024-02-10,2025-02-09,Annual,Visa,Manual,Regular,Books,Romance,Smartphone,High,4.4,5
1939,Nicholas Bell,bryanhunt@example.com,bryanhunt,1990-12-13,Female,East Jenniferberg,2024-03-24,2025-03-24,Annual,Amex,Auto-renew,Frequent,Books,Action,Smart TV,Low,3.2,8
1940,Joshua Garcia,steinjoseph@example.net,steinjoseph,1970-11-22,Male,Williamfurt,2024-03-28,2025-03-28,Annual,Mastercard,Manual,Regular,Books,Comedy,Smartphone,High,3.5,1
1941,Chelsea Scott,cblair@example.com,cblair,1956-07-01,Male,Lake Mary,2024-02-28,2025-02-27,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,High,3.9,3
1942,Sean Thornton,greenjames@example.org,greenjames,1987-01-16,Male,West Kimton,2024-03-06,2025-03-06,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,3.1,5
1943,Kristen Mendoza,deansteven@example.com,deansteven,1987-03-10,Female,Port Tylerbury,2024-03-15,2025-03-15,Monthly,Mastercard,Manual,Regular,Books,Action,Tablet,Medium,3.4,6
1944,Colton Gonzalez,sarahrivers@example.net,sarahrivers,1988-02-04,Male,South Andrew,2024-03-27,2025-03-27,Annual,Visa,Manual,Occasional,Books,Drama,Smartphone,Medium,3.2,1
1945,Brittney Martinez,kennethclark@example.org,kennethclark,2003-11-05,Male,Victoriafurt,2024-01-15,2025-01-14,Annual,Amex,Auto-renew,Occasional,Clothing,Comedy,Smart TV,High,3.6,9
1946,Willie Carr,uadams@example.org,uadams,1982-10-23,Male,Julieton,2024-02-23,2025-02-22,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Smartphone,Low,4.2,1
1947,Steven Griffith,allencastillo@example.com,allencastillo,1999-04-01,Male,Reynoldsfort,2024-02-03,2025-02-02,Annual,Visa,Manual,Frequent,Electronics,Horror,Smartphone,High,4.8,7
1948,Mary Clayton,christophersmith@example.net,christophersmith,1995-09-07,Female,Jennifershire,2024-04-08,2025-04-08,Annual,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,3.5,9
1949,Rachel Golden,brittany52@example.com,brittany52,2004-03-05,Female,Stacyburgh,2024-02-24,2025-02-23,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Drama,Tablet,Low,4.8,2
1950,Cole Williams,lauren67@example.com,lauren67,1946-07-07,Male,Joseville,2024-02-10,2025-02-09,Monthly,Visa,Manual,Frequent,Clothing,Drama,Tablet,High,4.8,9
1951,Jenny Jones,ryan52@example.net,ryan52,1946-09-05,Male,Nelsonview,2024-01-24,2025-01-23,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Tablet,High,3.5,4
1952,Mary Anderson,timothyyoung@example.net,timothyyoung,1996-12-28,Male,Hernandezchester,2024-04-12,2025-04-12,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smart TV,Low,4.2,10
1953,Jennifer Anderson,travistran@example.com,travistran,1946-02-27,Female,North Carmenberg,2024-02-13,2025-02-12,Annual,Visa,Manual,Regular,Books,Horror,Tablet,High,4.6,5
1954,Briana Howard,john01@example.org,john01,1943-10-01,Male,South Lindsey,2024-02-29,2025-02-28,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smartphone,Low,3.1,2
1955,Mr. Joshua Ortega,margaret72@example.org,margaret72,1980-06-28,Male,Port Ralphstad,2024-04-11,2025-04-11,Annual,Mastercard,Manual,Occasional,Electronics,Documentary,Smartphone,Medium,4.6,5
1956,Kaitlyn Garcia,thomas92@example.com,thomas92,1986-06-24,Female,Stephenborough,2024-03-31,2025-03-31,Annual,Visa,Auto-renew,Occasional,Clothing,Romance,Smartphone,Medium,4.7,0
1957,Thomas Campbell,emilybrooks@example.org,emilybrooks,1962-03-18,Male,Reedbury,2024-03-08,2025-03-08,Annual,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,High,3.3,2
1958,Todd Thomas,david13@example.org,david13,2001-07-15,Male,Mcmillanview,2024-03-30,2025-03-30,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,High,3.3,9
1959,Roberto Ware,fbrown@example.net,fbrown,2001-09-18,Female,South Suzanne,2024-04-11,2025-04-11,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smartphone,Low,4.5,4
1960,Kimberly Nunez,mrichards@example.com,mrichards,1956-12-28,Female,Carlaville,2024-04-03,2025-04-03,Monthly,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4.4,10
1961,Jennifer Soto,hardingashley@example.net,hardingashley,1962-08-08,Male,New Jameshaven,2024-02-29,2025-02-28,Annual,Amex,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,3.9,9
1962,Dr. Michelle Hardy DDS,manuel81@example.com,manuel81,1986-02-11,Female,Shelbyfurt,2024-01-03,2025-01-02,Annual,Mastercard,Manual,Frequent,Clothing,Comedy,Tablet,Low,3.4,6
1963,Tami Boyd,leah39@example.org,leah39,1955-05-06,Male,New Reginaldtown,2024-02-21,2025-02-20,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,Low,4.3,7
1964,Katelyn Baldwin,johnsonryan@example.org,johnsonryan,1983-02-20,Female,Moorestad,2024-01-31,2025-01-30,Monthly,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.8,1
1965,Connie Williams PhD,carrmichael@example.org,carrmichael,1962-03-06,Female,Adamland,2024-01-13,2025-01-12,Monthly,Visa,Manual,Regular,Books,Action,Smartphone,Medium,3.8,6
1966,Julie Hester,fitzgeraldadrian@example.org,fitzgeraldadrian,1967-07-16,Male,Sanchezland,2024-03-11,2025-03-11,Monthly,Mastercard,Manual,Occasional,Books,Drama,Smart TV,High,4.9,0
1967,Madison Cunningham,ntran@example.com,ntran,1962-02-03,Female,Pottsview,2024-03-06,2025-03-06,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,Medium,3.6,7
1968,Gail Smith,nfleming@example.org,nfleming,1952-02-06,Male,Mistyburgh,2024-01-21,2025-01-20,Monthly,Mastercard,Auto-renew,Regular,Clothing,Drama,Smart TV,Low,4.2,8
1969,Melanie Ellis,uwashington@example.com,uwashington,1995-02-27,Female,Port Robertside,2024-04-04,2025-04-04,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Tablet,Medium,3.8,9
1970,Sue Lewis,pmartinez@example.net,pmartinez,1998-08-21,Female,Christinemouth,2024-01-29,2025-01-28,Monthly,Amex,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,3.4,7
1971,Jennifer Mccormick,pittmancynthia@example.org,pittmancynthia,1977-04-11,Female,Sullivanview,2024-01-28,2025-01-27,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smart TV,Low,4.3,8
1972,Ryan Noble,angelalambert@example.net,angelalambert,1935-03-05,Male,Leahberg,2024-04-02,2025-04-02,Monthly,Amex,Manual,Occasional,Clothing,Horror,Smartphone,Low,3.6,0
1973,Christopher Rodriguez,juansimpson@example.org,juansimpson,1972-06-07,Male,Lisaland,2024-04-07,2025-04-07,Monthly,Mastercard,Auto-renew,Frequent,Books,Drama,Smart TV,Low,3.2,10
1974,Miss Ann Hubbard PhD,michael97@example.net,michael97,2005-07-06,Male,Johnburgh,2024-02-21,2025-02-20,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Low,4.2,5
1975,Ronald Ramsey,vweber@example.org,vweber,1938-04-30,Male,Victorport,2024-01-14,2025-01-13,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,High,3.2,2
1976,Nicholas Roberts,uallen@example.com,uallen,1958-08-03,Female,New Michael,2024-01-19,2025-01-18,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.6,3
1977,Mary Patterson,xfleming@example.net,xfleming,1986-10-29,Male,New Caitlynland,2024-03-20,2025-03-20,Annual,Mastercard,Auto-renew,Frequent,Clothing,Horror,Tablet,Medium,3.1,8
1978,Monica Nelson,brandon65@example.net,brandon65,1948-03-27,Male,Richardfurt,2024-01-12,2025-01-11,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,High,4.6,4
1979,Eric Thomas,wellsdiana@example.net,wellsdiana,1962-08-22,Male,South Petershire,2024-03-12,2025-03-12,Monthly,Visa,Manual,Frequent,Clothing,Horror,Smartphone,Medium,3.0,8
1980,James Horn,ortegaandrew@example.net,ortegaandrew,1964-10-30,Male,Fergusonland,2024-01-25,2025-01-24,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smart TV,High,4.1,3
1981,Maria Townsend,jacqueline83@example.org,jacqueline83,1989-10-19,Female,Johnhaven,2024-01-20,2025-01-19,Monthly,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,3.5,9
1982,Natalie Perez,rrobinson@example.net,rrobinson,1950-04-09,Male,Stephanieview,2024-04-13,2025-04-13,Annual,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.9,2
1983,Daniel Hale,caroline44@example.com,caroline44,2005-03-11,Female,Port Paulland,2024-02-10,2025-02-09,Monthly,Mastercard,Manual,Regular,Books,Sci-Fi,Smartphone,High,3.4,2
1984,Randall Cole,jameslaura@example.org,jameslaura,1944-06-28,Female,Port Ryanmouth,2024-02-27,2025-02-26,Annual,Amex,Auto-renew,Regular,Books,Romance,Smartphone,Medium,4.2,2
1985,Walter Chang,meagan81@example.net,meagan81,1997-10-13,Female,Port Daniel,2024-04-08,2025-04-08,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Low,4.6,7
1986,Mr. Charles Evans,allenrobert@example.org,allenrobert,1955-01-10,Male,Bradleyland,2024-02-06,2025-02-05,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Low,4.9,2
1987,Beverly Fitzgerald,annhenderson@example.net,annhenderson,1945-08-29,Female,Wigginsmouth,2024-02-06,2025-02-05,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Smart TV,High,3.8,8
1988,Wayne Randolph,scott11@example.com,scott11,1971-09-07,Male,East Saraland,2024-02-10,2025-02-09,Monthly,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.8,1
1989,Dr. Jeffrey Villegas DDS,douglasstephens@example.org,douglasstephens,1989-09-25,Male,Guerrerochester,2024-03-06,2025-03-06,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.1,6
1990,Kevin Crawford,vlogan@example.net,vlogan,1980-09-26,Female,Scotttown,2024-01-11,2025-01-10,Monthly,Mastercard,Manual,Regular,Books,Drama,Tablet,Medium,3.7,3
1991,John Hicks,elizabethjohnson@example.com,elizabethjohnson,1961-04-03,Female,North Lisaville,2024-02-09,2025-02-08,Monthly,Mastercard,Manual,Occasional,Electronics,Drama,Smartphone,Medium,4.9,2
1992,Helen Lee,sototyler@example.net,sototyler,1992-01-30,Female,Haileyton,2024-02-21,2025-02-20,Annual,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Low,4.4,6
1993,Selena Stein,sthompson@example.org,sthompson,1957-11-08,Female,Jameshaven,2024-04-08,2025-04-08,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Tablet,Low,4.8,10
1994,Jason Stone,paceandrew@example.com,paceandrew,1957-02-27,Male,Harrisburgh,2024-01-21,2025-01-20,Annual,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.1,8
1995,Adam Mendoza,anthony42@example.org,anthony42,1988-08-25,Male,North Aprilfurt,2024-04-05,2025-04-05,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,Low,4.3,10
1996,Briana Morton,williammoore@example.net,williammoore,1999-02-18,Female,Davisborough,2024-02-14,2025-02-13,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,0
1997,Cynthia Carter,mwilson@example.net,mwilson,1992-11-15,Female,Johnstonland,2024-03-01,2025-03-01,Monthly,Visa,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Low,3.7,5
1998,Tracy Rhodes,qdominguez@example.com,qdominguez,2006-01-17,Male,Colechester,2024-01-17,2025-01-16,Monthly,Mastercard,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.2,4
1999,Glenn Wood,hendersonthomas@example.com,hendersonthomas,1933-12-24,Male,Lake Melissa,2024-02-06,2025-02-05,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.8,2
2000,Jeremy Brown,yalvarez@example.net,yalvarez,1974-11-19,Male,North Meghan,2024-01-03,2025-01-02,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,3.6,6
2001,Samantha Dodson,lori73@example.com,lori73,1969-05-23,Male,Lawsontown,2024-02-09,2025-02-08,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,Low,4.1,6
2002,Jaime Hansen,franciscaldwell@example.net,franciscaldwell,1970-08-26,Female,Liview,2024-02-02,2025-02-01,Annual,Visa,Manual,Regular,Electronics,Documentary,Smart TV,Low,3.6,7
2003,Megan Adams,gibsoneric@example.net,gibsoneric,1959-01-05,Male,Jenniferhaven,2024-02-29,2025-02-28,Monthly,Mastercard,Manual,Regular,Books,Action,Smartphone,Medium,4.2,2
2004,Veronica Alexander DDS,miranda36@example.net,miranda36,1967-07-16,Female,West Melissa,2024-01-12,2025-01-11,Annual,Amex,Auto-renew,Occasional,Electronics,Horror,Tablet,High,4.2,7
2005,Pedro Contreras,samantha69@example.com,samantha69,1933-05-16,Female,North David,2024-03-08,2025-03-08,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Tablet,Low,3.6,7
2006,Mia Woodard,kristingonzalez@example.org,kristingonzalez,2001-01-11,Female,Josemouth,2024-03-06,2025-03-06,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.9,2
2007,Kelly Walters,gpierce@example.net,gpierce,1993-12-18,Male,Griffithchester,2024-04-02,2025-04-02,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Low,5.0,8
2008,Dawn Cunningham,smithdavid@example.net,smithdavid,1983-07-28,Female,Port Matthew,2024-01-08,2025-01-07,Monthly,Mastercard,Manual,Frequent,Electronics,Romance,Smartphone,High,3.5,3
2009,David Mitchell,hmurphy@example.org,hmurphy,1986-06-19,Female,East Jamesfurt,2024-02-19,2025-02-18,Monthly,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,4.7,6
2010,Sandra Torres,ymorris@example.org,ymorris,1964-03-28,Female,Port Jeremy,2024-03-18,2025-03-18,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.7,10
2011,Lindsay Walsh,brittanywilliams@example.com,brittanywilliams,1938-02-26,Female,Jonesmouth,2024-02-12,2025-02-11,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Tablet,Low,5.0,3
2012,Sergio Wise,tberry@example.net,tberry,1945-07-07,Female,Richardville,2024-04-11,2025-04-11,Annual,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,High,3.1,10
2013,Justin Meyer,jessicamyers@example.net,jessicamyers,1953-12-27,Female,East Haroldville,2024-01-09,2025-01-08,Monthly,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Low,4.7,5
2014,Heidi Roberts,russokim@example.net,russokim,1942-03-27,Male,East Cynthia,2024-04-02,2025-04-02,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,3.3,9
2015,Katie Turner,kendrabrown@example.org,kendrabrown,1967-03-10,Female,Lake Vanessa,2024-02-27,2025-02-26,Monthly,Amex,Manual,Frequent,Clothing,Horror,Smartphone,Low,3.3,1
2016,Kathleen Cook,conwaybrandon@example.org,conwaybrandon,1980-05-01,Male,West Kathymouth,2024-04-03,2025-04-03,Annual,Amex,Manual,Occasional,Clothing,Horror,Smart TV,High,3.5,2
2017,Connie Moore,jessicajimenez@example.com,jessicajimenez,1974-08-04,Female,North Sharon,2024-01-29,2025-01-28,Annual,Amex,Auto-renew,Occasional,Books,Drama,Smart TV,Low,4.5,10
2018,Julia Jensen,johncruz@example.com,johncruz,1957-11-17,Male,Collinsside,2024-04-05,2025-04-05,Monthly,Amex,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.7,3
2019,Joanna Rogers MD,timothyalvarado@example.org,timothyalvarado,1944-05-11,Male,Wardtown,2024-02-26,2025-02-25,Annual,Visa,Manual,Frequent,Clothing,Action,Smartphone,Medium,3.1,4
2020,Jeremy Gonzalez,marvinberg@example.net,marvinberg,1972-12-27,Male,Nicholasmouth,2024-02-10,2025-02-09,Annual,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.4,8
2021,Charles Jones,yreid@example.net,yreid,1996-06-04,Male,Lake Brianna,2024-04-06,2025-04-06,Annual,Amex,Manual,Occasional,Electronics,Drama,Tablet,Low,4.1,10
2022,Kevin Torres,xhorton@example.org,xhorton,1996-08-19,Female,Williamsonborough,2024-02-22,2025-02-21,Monthly,Amex,Auto-renew,Regular,Books,Action,Tablet,Low,3.4,7
2023,Ronald Adams,jennifer09@example.com,jennifer09,1973-05-09,Male,Burkeside,2024-03-13,2025-03-13,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.4,5
2024,Janet Bell,audreyhayes@example.com,audreyhayes,1994-04-01,Female,Lake Kellyport,2024-01-23,2025-01-22,Monthly,Visa,Auto-renew,Frequent,Clothing,Action,Smart TV,High,4.5,1
2025,Elizabeth Mcgrath,mendezscott@example.net,mendezscott,1996-05-20,Male,South Sharonport,2024-01-24,2025-01-23,Annual,Visa,Manual,Frequent,Books,Action,Tablet,High,4.7,1
2026,Nicole Massey,yross@example.com,yross,1977-10-20,Female,Justinshire,2024-03-26,2025-03-26,Monthly,Visa,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.1,4
2027,Christian Martinez,albertmercado@example.net,albertmercado,1979-06-03,Female,Longbury,2024-02-08,2025-02-07,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Smart TV,Medium,4.9,5
2028,Joshua Pearson,ftrujillo@example.net,ftrujillo,1964-04-25,Male,East Adamstad,2024-03-31,2025-03-31,Annual,Visa,Manual,Occasional,Electronics,Action,Smart TV,Low,5.0,4
2029,Mrs. Christina Li,travis92@example.net,travis92,1965-10-20,Male,Lake Nicoleton,2024-02-12,2025-02-11,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Smartphone,High,4.6,10
2030,William Frank,turnermary@example.org,turnermary,1945-07-13,Male,Johnchester,2024-02-10,2025-02-09,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Medium,4.1,0
2031,Leonard Pham,danielmelissa@example.net,danielmelissa,1961-10-11,Female,Johnville,2024-03-03,2025-03-03,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,Medium,4.2,10
2032,Mrs. Amy Dunn,rhonda89@example.net,rhonda89,1943-07-14,Male,Coopermouth,2024-01-10,2025-01-09,Annual,Mastercard,Manual,Regular,Books,Romance,Smart TV,Medium,4.9,1
2033,Barry Harrell,zwalker@example.com,zwalker,1987-12-31,Female,Maryberg,2024-04-01,2025-04-01,Annual,Mastercard,Manual,Regular,Clothing,Comedy,Smartphone,High,3.5,2
2034,Larry Molina,alyssagilbert@example.net,alyssagilbert,1966-11-15,Female,West Sheilaborough,2024-02-21,2025-02-20,Annual,Visa,Manual,Occasional,Books,Comedy,Smartphone,High,3.3,8
2035,Michael Rubio,carolynpace@example.com,carolynpace,1962-07-10,Male,Barnesport,2024-03-22,2025-03-22,Annual,Mastercard,Auto-renew,Regular,Books,Romance,Smart TV,High,4.0,10
